customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-5830,Male,0,Yes,No,71,Yes,No,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.03,3116.82,Yes
CUST-5831,Male,0,No,No,20,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,93.93,1867.05,No
CUST-5832,Male,0,No,No,69,Yes,No,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,27.59,1949.91,No
CUST-5833,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.4,2897.53,No
CUST-5834,Male,0,No,No,38,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),57.1,2105.71,No
CUST-5835,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),80.88,2662.13,No
CUST-5836,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),33.97,2003.98,No
CUST-5837,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,104.92,1738.99,No
CUST-5838,Male,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Electronic check,63.2,3459.51,No
CUST-5839,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),110.62,6208.92,No
CUST-5840,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.25,2984.0,No
CUST-5841,Female,0,No,No,41,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),45.78,1872.64,No
CUST-5842,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,32.32,866.6,Yes
CUST-5843,Female,1,No,No,51,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),18.38,900.16,No
CUST-5844,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,71.75,2867.76,No
CUST-5845,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,28.82,903.35,Yes
CUST-5846,Male,1,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),57.56,1549.41,No
CUST-5847,Female,0,No,No,24,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.52,1824.82,No
CUST-5848,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,45.84,974.13,No
CUST-5849,Female,1,No,Yes,56,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.7,1989.18,Yes
CUST-5850,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,96.25,4987.24,No
CUST-5851,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,113.63,3326.28,No
CUST-5852,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),28.14,1811.31,No
CUST-5853,Female,0,No,Yes,70,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,33.71,2336.15,Yes
CUST-5854,Male,0,No,Yes,32,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,114.96,3659.48,No
CUST-5855,Male,0,No,No,1,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,21.82,0.0,Yes
CUST-5856,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,116.74,1972.13,No
CUST-5857,Female,0,Yes,No,46,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.47,800.56,Yes
CUST-5858,Female,1,No,No,32,No,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),106.24,3372.56,No
CUST-5859,Female,1,Yes,No,34,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,49.04,1544.09,No
CUST-5860,Female,0,Yes,Yes,50,Yes,No,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,112.8,5553.3,Yes
CUST-5861,Female,0,Yes,No,17,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.01,867.01,No
CUST-5862,Male,1,No,No,71,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.08,6032.79,No
CUST-5863,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),26.08,917.81,Yes
CUST-5864,Male,0,No,No,43,No,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.48,1872.87,Yes
CUST-5865,Female,0,Yes,No,52,Yes,Yes,No,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,96.14,4973.55,No
CUST-5866,Female,0,No,No,9,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.4,543.42,Yes
CUST-5867,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,111.72,5724.71,No
CUST-5868,Female,0,Yes,Yes,48,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.3,2869.77,No
CUST-5869,Female,0,Yes,Yes,10,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.85,1018.14,No
CUST-5870,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,63.34,4161.4,No
CUST-5871,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),116.9,6678.01,Yes
CUST-5872,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),114.94,3976.45,No
CUST-5873,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.24,1554.36,Yes
CUST-5874,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),107.48,4954.69,No
CUST-5875,Female,0,Yes,No,12,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.61,1260.1,No
CUST-5876,Male,1,No,No,39,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.28,1607.11,No
CUST-5877,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.05,5305.74,No
CUST-5878,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,25.34,1044.85,No
CUST-5879,Male,0,No,No,18,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),102.51,1891.02,No
CUST-5880,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Two year,No,Credit card (automatic),35.63,620.33,No
CUST-5881,Male,1,No,No,57,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),25.15,1353.72,No
CUST-5882,Male,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.42,1239.0,Yes
CUST-5883,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,76.27,4044.18,Yes
CUST-5884,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,104.35,6654.05,No
CUST-5885,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,116.4,1295.59,No
CUST-5886,Male,0,No,No,23,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,62.39,1498.94,No
CUST-5887,Male,1,Yes,No,33,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,24.11,775.66,Yes
CUST-5888,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,No,Mailed check,93.66,4931.31,No
CUST-5889,Female,0,No,No,7,Yes,No,No,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),75.08,519.78,No
CUST-5890,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.24,1092.03,Yes
CUST-5891,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,49.24,2751.58,No
CUST-5892,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.74,293.2,No
CUST-5893,Male,1,Yes,No,25,Yes,Yes,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),52.21,1332.19,No
CUST-5894,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),94.46,2771.43,No
CUST-5895,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.93,3865.45,No
CUST-5896,Male,0,No,Yes,12,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.56,1112.18,No
CUST-5897,Male,0,Yes,No,28,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.9,2070.98,Yes
CUST-5898,Female,0,No,No,2,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),42.06,0.0,Yes
CUST-5899,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,103.96,5895.38,No
CUST-5900,Male,0,Yes,No,1,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),74.28,0.0,No
CUST-5901,Female,0,Yes,No,27,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,38.89,1134.96,Yes
CUST-5902,Female,0,No,No,1,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,80.97,101.84,Yes
CUST-5903,Male,0,No,No,6,No,No,No,Yes,No,No internet service,Yes,No,No,One year,Yes,Electronic check,54.13,308.49,No
CUST-5904,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.28,2652.95,Yes
CUST-5905,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,63.78,983.3,No
CUST-5906,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,91.37,2016.37,Yes
CUST-5907,Male,1,No,Yes,39,No,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,27.65,1098.11,No
CUST-5908,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.0,3402.9,No
CUST-5909,Male,0,Yes,No,72,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),117.31,8384.34,No
CUST-5910,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,99.65,3137.19,No
CUST-5911,Female,0,No,Yes,14,Yes,No,No,No,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,34.15,474.55,No
CUST-5912,Male,0,No,No,12,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,46.05,464.64,No
CUST-5913,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Electronic check,51.31,230.61,Yes
CUST-5914,Female,1,Yes,Yes,51,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Mailed check,83.69,,No
CUST-5915,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.46,3863.39,No
CUST-5916,Male,0,Yes,Yes,52,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),93.7,4885.83,No
CUST-5917,Male,0,No,Yes,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),69.5,3346.45,No
CUST-5918,Male,0,Yes,No,14,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,99.89,1308.95,Yes
CUST-5919,Female,0,No,No,6,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.14,436.05,No
CUST-5920,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),30.51,1186.71,No
CUST-5921,Male,0,No,Yes,27,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.01,1981.98,No
CUST-5922,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,114.18,3503.6,No
CUST-5923,Male,0,Yes,No,14,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),98.09,1438.18,Yes
CUST-5924,Male,0,No,No,69,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),76.45,5298.64,No
CUST-5925,Male,1,Yes,Yes,64,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.33,5387.98,No
CUST-5926,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.99,348.23,Yes
CUST-5927,Male,1,No,No,10,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.26,570.77,Yes
CUST-5928,Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Electronic check,51.47,1376.08,No
CUST-5929,Male,0,No,Yes,60,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),116.7,6982.45,No
CUST-5930,Male,1,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),105.21,3827.78,Yes
CUST-5931,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),50.63,1168.07,No
CUST-5932,Male,0,No,No,39,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,64.84,2529.07,No
CUST-5933,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),59.92,1262.58,No
CUST-5934,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),33.06,461.99,No
CUST-5935,Female,0,No,Yes,60,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,114.74,6918.26,No
CUST-5936,Female,0,No,No,67,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.84,3968.97,No
CUST-5937,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.41,3257.33,Yes
CUST-5938,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),37.12,1987.2,No
CUST-5939,Female,0,Yes,Yes,24,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),73.33,1712.27,No
CUST-5940,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),20.42,950.24,No
CUST-5941,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.19,995.78,No
CUST-5942,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),76.67,643.1,No
CUST-5943,Female,1,Yes,No,11,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,81.18,1014.05,No
CUST-5944,Male,0,No,No,68,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.22,1594.58,No
CUST-5945,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,39.31,1994.49,No
CUST-5946,Male,0,Yes,Yes,53,Yes,No,No,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,25.51,1335.74,Yes
CUST-5947,Male,0,No,Yes,27,Yes,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.18,1382.6,No
CUST-5948,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),81.37,4465.0,No
CUST-5949,Female,1,Yes,No,68,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),75.18,5178.59,No
CUST-5950,Male,0,Yes,No,57,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,79.83,4502.48,No
CUST-5951,Male,0,No,No,41,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),73.47,2994.49,Yes
CUST-5952,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),45.58,1675.67,Yes
CUST-5953,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,42.7,2958.45,No
CUST-5954,Male,1,Yes,Yes,52,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),31.84,1640.38,No
CUST-5955,Male,0,No,No,32,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),103.76,3226.05,Yes
CUST-5956,Female,0,No,No,70,No,No,DSL,No,Yes,No,No,No internet service,Yes,One year,No,Electronic check,80.26,5737.3,No
CUST-5957,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,36.84,2037.57,No
CUST-5958,Female,0,No,No,71,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.9,2581.63,Yes
CUST-5959,Female,0,Yes,No,50,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),106.18,5228.66,No
CUST-5960,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,93.02,3919.73,No
CUST-5961,Male,1,Yes,Yes,14,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),84.6,1185.35,No
CUST-5962,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.09,2138.02,No
CUST-5963,Male,1,Yes,No,14,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,44.46,655.84,No
CUST-5964,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,116.92,382.36,Yes
CUST-5965,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,One year,Yes,Bank transfer (automatic),98.52,5172.89,No
CUST-5966,Female,0,No,Yes,50,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.48,2484.6,No
CUST-5967,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.6,896.11,Yes
CUST-5968,Male,0,No,No,11,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65,1016.48,No
CUST-5969,Male,0,No,No,3,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.01,148.53,No
CUST-5970,Female,1,No,Yes,17,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),61.08,1019.76,No
CUST-5971,Female,1,No,No,35,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.78,1321.84,No
CUST-5972,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,29.22,710.08,No
CUST-5973,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.0,3109.67,Yes
CUST-5974,Female,0,Yes,Yes,66,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),45.02,2934.58,No
CUST-5975,Male,0,Yes,No,8,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,100.83,764.49,No
CUST-5976,Female,0,No,Yes,60,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),118.56,7090.43,No
CUST-5977,Female,0,No,No,52,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.74,1344.08,Yes
CUST-5978,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,65.78,1133.57,Yes
CUST-5979,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),99.01,4040.02,No
CUST-5980,Male,0,Yes,No,34,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,97.68,3372.37,Yes
CUST-5981,Male,0,No,No,62,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.76,5870.58,No
CUST-5982,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,53.25,103.73,Yes
CUST-5983,Male,0,Yes,Yes,40,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),63.84,2601.22,No
CUST-5984,Male,0,No,Yes,44,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,78.09,3330.68,Yes
CUST-5985,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,116.37,5623.34,Yes
CUST-5986,Female,0,No,Yes,27,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,51.08,1485.62,No
CUST-5987,Male,0,No,No,41,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),111.24,4568.16,No
CUST-5988,Male,0,No,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,45.21,3037.42,No
CUST-5989,Female,0,Yes,Yes,0,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,117.9,5.42,No
CUST-5990,Male,0,Yes,No,38,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),85.7,3247.52,No
CUST-5991,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,64.81,1038.75,Yes
CUST-5992,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,No,Electronic check,79.95,2742.76,No
CUST-5993,Male,0,Yes,Yes,45,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),45.53,2038.95,No
CUST-5994,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),45.69,1891.02,No
CUST-5995,Male,0,No,No,38,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,29.47,1111.96,No
CUST-5996,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.52,1375.92,No
CUST-5997,Male,0,No,No,61,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.11,3184.41,No
CUST-5998,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.05,3582.8,No
CUST-5999,Female,0,No,No,22,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.41,1779.39,No
CUST-6000,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,28.36,647.41,Yes
CUST-6001,Male,0,No,Yes,3,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes,One year,No,Mailed check,104.08,312.43,No
CUST-6002,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,78.74,3790.8,No
CUST-6003,Female,0,Yes,No,58,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,6663.98,No
